datasets,spl,single_ans,prompt,answer
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Gay Marriage\n[SENTENCE]: The ideal setting in which to raise a child is with a Mother and a Father. The human genome has been mapped and no gay gene was found. Any reputable biologist, psychologist, et al., will tell you there are variety of reasons why people engage in homosexual behavior. Homosexuals shouldn't be absued, demeaned, etc. However, most homosexuals do not actually want to get married. There are already many benefits afforded to homosexuals (domestic partnership benefits, they're allowed to enter into contracts, etc.). It appears that the real reason this is being pushed as some urgent civil right is not because of a real need or desire, but a desire to elevate homosexual behavior with that of (universally accepted) male and female union. Children deserve to be raised in healthy environments. People deserve to hear the truth about the unhealthy effects (physcial and emotional) of homosexual behavior. Lastly, God does exist, His Word is true and if this nation or any other turns its back on Him, we are doomed (whether any of you like it, believe it, or want to believe it). Thank you for reading this. Thank God for the freedom to say what we believe. If you don't agree with me on this, let's agree that's great that we can say what we think\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Under God in Pledge\n[SENTENCE]: Regardless of what the founding fathers believed and/or practiced, to rule by tyranny of ideology cannot sustain that upward mobility that must occur after succession from  a most powerful reign.  It would be unkind to find that native and otherwise forced indoctrination meant equal treatment, but occasionally humanity would prevail and instances of a mature thought process would find  purchase in great and emotional bonds   as are nationalism and patriotism.\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Gay Marriage\n[SENTENCE]: Quite simply gay relationships defy Pro-Creation, It is not normal. Nature has a distinct way of telling you that your perversion is unnatural.  EXTINCTION!\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Under God in Pledge\n[SENTENCE]: We should follow the Constitution and keep Church and State Separate.  Religion is just another form of control over the simple minded.\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Under God in Pledge\n[SENTENCE]: This country was not founded under the christian religion or any religion at that. This is the land of the free, not the land of the Hey lets brain wash our students... Religion is one of the biggest scams nowadays... You donate money to the church when we all know that if there was a Higher Power, our currency would do nothing for them or it. Religion is not any better than the government and its been that way for a loooong time now.\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Gay Marriage\n[SENTENCE]: I am opposed to gay marriage because it disrespects and degrades the religious values upon which the United States was formed. The founding fathers were good Christian men who recognized their dependence on God and sought to obey His commandments. John Adams recognized the importance of a moral and virtuous society within the US when he said Our Constitution was made only for a moral and religious people. It is wholly inadequate to the government of any other. To legalize marriage between gay partners is to legitimize the choice to disregard a commandment of God. However, God will not be mocked. If we as a nation continue to publicly legitimize behaviors that are morally illegitimate according to God's laws, we will cease to have His guidance and support in our lives.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Under God in Pledge\n[SENTENCE]: No, the words under God should not be included in the US Pledge of Allegiance because they are completely unnecessary and cause far too much contreversy for what they are worth. The pledge went without conflict until the 1950's, when a Catholic interest group convinced the President to add the words. It was only once the words were added that it became a problem. Then, the recitation of the pledge became wrong for many citizens as it was now more of a prayer, both to a monotheistic God and another idol which is banned in Judaism. Thus, more and more kids are being pressured into saying things that conflict with their religion in school because by not doing so, they are thought to be unpatriotic. This may seem like a pretty stupid analogy, but personally I think it explains the concept very well. This whole debate is like sandwiches and mayonaise. Some people may be allergic to Mayo. Some people may really enjoy aMayo on their sandwich. But the people who like the Mayo are able to eat the sandwitch without, while people who are allergic CAN'T eat the Mayo. This is like the under god debate because religious people can say the pledge without, but atheists or other conflictiong interests can't say the phrase. It should be removed\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Gay Marriage\n[SENTENCE]: I do believe that if you love each other that you should be together, man/woman or man/man, woman/woman.  Of course you have the right to be together. But marriage is a religious thing, and religion frowns upon gay people, and the law was interpreted by the bible, meaning changing the law means changing such interpretations.  I just wonder if you want to get married to prove that you love each other or just to rake in the benefits of being married (I bet its either the love one or both)  So maybe they should change the law to give gay couples the benefits of being married without actually being married  But again gay people should have the right to be with and love each other.   (sorry if this sounds bashing or anything I don't want to offend)\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Gay Marriage\n[SENTENCE]: Regardless of what laws pass as our nation heads down the road of descending morals, marriage will always be sacred between a man and a woman. It is the Lords plan for this earth and has been since the beginning of time. Two men or two women cannot procreate, it's that basic. We can only hope that individuals who are in this lifestyle will get this help they truly need. So sad that there is so much confusion in this world and it's the children who will suffer the outcomes. Very traumatic.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Gay Marriage\n[SENTENCE]: God invented marriage.  The concept of wife is first shown in Genesis 2:24:  Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh. Therefore to say man to man and woman to woman is marriage is to redefine what God defined which makes it wrong. Other reason include: man to man sex is dangerous (AIDS), lower tax income due to more taking the marriage deduction, confused children not knowing who is mom or dad, cruel homophobic behavior (I don't condone) and last but not least, God speaks against woman to woman sex in Romans 1:26-27 and man to man in Leviticus 18:22.  Therefore if the leader says yes to what God has said NO to, this is indeed a slippery slope.  I want God to bless America.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Gay Marriage\n[SENTENCE]: This same sex marriage term is destroying the true MEANING of marriage. Did you guys know that gay couples are actually prone to get more diseases than non-gay couples..?...so just take a chance and look at the future after 20 years, the population of this world will soon decrease. SO...WHY destroy the meaning of marriage when you guys know that it WILL lead into disaster later on in the future. And even IF you're born gay...I would definitely encourage you (with all due respect) to use your brains and   take pills to decrease or increase your no. of hormones. Being gay can seriously destroy the whole concept and the TRUE meaning of marriage. Can you produce your OWN biological babies on your own if youre married with the same sex person?..OF course you CAN'T!.. and even if you adopted a kid...well you should understand and consider how she/he would feel, having gay parents. So please, with all due respect...see the future before you make any progress now..before it's too late.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Gay Marriage\n[SENTENCE]: Perhaps we should look at the state interest in gay marriage. Why would the state want to marry two homosexuals? How does it serve the state? It doesn't, therefore it does not serve state interest. Now perhaps we should look at the public health catastrophe among gay men. Or perhaps the psychological problems involved with children being raised under a homosexual marriage. There are many problems with homosexuality outside of religion. Think about the bigger picture. Instead of thinking about the effects of the straight community on homosexuals, think about how homosexuals may be effecting the straight community. Homosexuals ask for fairness and to not be messed with by the straights. The straights ask for the same thing: not to be messed with by the homosexuals. This is a two way street folks, stop blocking one direction of traffic for your own personal benefits. Being selfish is not a good thing, we are taught that from an early age, and at least everyone does agree on that. So I implore you, please share the road a little.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Under God in Pledge\n[SENTENCE]: the separation between church and state keeps america from becoming like one of those crazy theocracies (such as in the middle east, like Iran) As such it would be best if the under God is removed.\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Gay Marriage\n[SENTENCE]: My disagreement lies more with the argument for altering the existing union of male/female marriage, which is based on a falacy that homosexuals are somehow legally restricted in their right to engage in marriage, as defined between man and woman. In fact, it is their sexual orientation that ultimately prevents their desire to participate in traditional marriage (not some law or form of discrimination toward homosexuals). There are actually many self proclaimed homosexuals who do currently engage in traditional marriage (and raise families, etc.) This is proof that homosexuals are not restricted from marriage (as defined between man and woman) I truly believe that the powers behind the cause to re-define marriage stem from a stronger desire to attack a religious institution that does not support homosexuality, rather than a desire to achieve the same benefits as marriage for same sex couples. Sexual orientation is not currently and should never be a factor in legal unions for same sex or opposite sex couples.\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Gay Marriage\n[SENTENCE]: Let me put it in perspective for all the Pro commenters. In the Bible, God uses the word to know in place of sex (eg And Adam knew his wife). God ALSO uses the word to know in His description of the relationship He wants with us. So, if we put two and two together, we will see that this perversion is an abomination! Clearly!\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Under God in Pledge\n[SENTENCE]: As originally witten the phrase under god was not even added.nnso we should stick with the original form.nIt being said in public schools and sometimes event he workplace is forcing our kids and neighbors to say something they may not be comfortable with.nI am an Atheist and always has been.nI remember not saying that phrase and being punished by my teacher for not following directions and being defiant even though i was only doing what was more comfortable for me.\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Gay Marriage\n[SENTENCE]: In this physical world, which consists of polarity: up-down, positive-negative, left brain-right brain, colors and their complement (ex: black-white, violet-yellow,etc); polarity rules all. The soul of man (created by the creator), invisible to normal human vision because it is comprised of more subtle substance than human flesh, is contacted by the human mother who becomes a conduit, or who touches that (soul) realm (now we know why sex is sacred and so we may understand why some scriptures prescribe severe penalties for RAPE - the victim's soul is interfered with, thereby). Two same-sex people cannot do that ON THEIR OWN. Fertilized egg implants or any type of engineering does not alter the fact that the Mercy of The Creator is NOT extended to them in that regard, nor can they have that type of access.   Now, don't get me wrong.  This is not hate; simply facts as I see them. Therefore it is best to let them continue in their folly, BUT,  they are not to indoctrinate others, especially our children, nor are they to be granted any special rights. They already have the constitution. Let us be careful. Could THIS be a plot to make it  EASIER to conquer mankind by causing us to descend to ungodly considerations and principles?\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Under God in Pledge\n[SENTENCE]: Can an unbeliever be patriotic? Not according to religious conservatives, it seems. They wish, no, they demand that we retain 'under God' in the pledge of allegiance. They want patriotism and faith in God to be a package deal without the option of separation. Thus, unbelievers are deemed unpatriotic. This is a slap in the face to all the atheists, agnostics and other unbelievers who proudly served this country in law enforcement, fire departments and military. Let's make the pledge for all Americans, believers and unbelievers alike. The pledge should not be the exclusive property of the religious.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Under God in Pledge\n[SENTENCE]: Shouldn't it be a pledge that ALL U.S. citizens are comfortable saying?  Doesn't the pledge appear flawed and leave a bitter taste in the mouths of Atheists?  Would it be all that different if it said under a Protestant God? A pledge should unite not alienate it's people.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Gay Marriage\n[SENTENCE]: NO!Accord to the Holy Bible, it is an ambomination unto the ord.\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Under God in Pledge\n[SENTENCE]: Implies ultimate power on the part of the state\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Under God in Pledge\n[SENTENCE]: One merely run through a search engine Danbury Baptist and Jefferson's Letter to see why there is a wall of separation between Church and State. The Danbury (Conn.) Baptist Association was concerned the power of government would be used to enforce religious rule. The I Amendment exists just as much to protect religion from the depredations of government as the other way around.nnOne can use as a simple rule of thumb the following: if one believes his position is not religious privilege then it should be acceptable to substitute any other religious view. For example, in the case of the pledge, how many Christians would object to One Nation, Under Krishna?nnThe Bill of Rights do not exist to protect majority privilege, the majority do not need protection. They exist to protect the minority from the tyranny of democracy. Rights are not something one votes on, they are either rights, shared by all, or they are privileges, which those in power confer on others.nnAs a (now-disabled) vet, I swore to uphold the Constitution. Not any religious faith. By upholding the Constitution, all of faith may hold the faith they choose, even though I personally feel faith (belief without good evidence) is -not- a virtue.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': ""[TOPIC]: Under God in Pledge\n[SENTENCE]: Absolutely not, faith in a God should be completely personal. There should never be anything, i.e. money, constitution, pledge etc that has God anywhere on it. Faith is a choice, atheisim or being agnostic is a choice. I shouldn't have to believe in god, just as you shouldn't have to not believe in god. And I shouldn't be forced to say it in a pledge or see it in the constitution or see it on every dollar bill. To me the idea of God is ridiculous, but to the faithful he is real. Either way, this is completely personal and a personal choice. It's called freedom.\n""}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Gay Marriage\n[SENTENCE]: honestly, think about it. A screw and a screw driver were made to and do fit together perfectly. Two screws or two screw drivers dont fit together and were not made to fit together.\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
comarg,sample,Against,"[{'role': 'system', 'content': 'You are an expert in argumentation. Your task is to determine whether the given [SENTENCE] is For, Against or neutral. Utilize the [TOPIC] as context to support your decision\nYour answer must be in the following format with only For, Against or neutral in the answer section:\n<|ANSWER|><answer><|ANSWER|>.'}, {'role': 'user', 'content': '[TOPIC]: Gay Marriage\n[SENTENCE]: By passing gay marriage laws there will also be non-discrimination laws, which seems fine until you look deeper. Non discrimination laws will require all treated equal and will force people into something they do not agree with. A church could be required to mary a gay couple even if they do not agree with it because denying to marry a gay couple would be considered discrimination. Gay marriage will destroy the already fragile balance between church and state and will ruin religious freedom entirely. Not only that but gay marriage can open doors for polygamy, incest, etc. to be considered marriage too, which is wrong.\n'}, {'role': 'assistant', 'content': '<|ANSWER|>Against<|ANSWER|>.'}]",['Against']
